date,temp,rh,pop,wDir,wSpeed
2015012813,  -1,  94,  1.30,  29,  4
2015012814,  1,  95,  0.80,  20,  6
2015012815,  1,  97,  0.80,  13,  5
2015012816,  -1,  94,  0.80,  28,  5
2015012817,  -1,  94,  0.60,  28,  4
2015012818,  1,  96,  0.20,  15,  5
2015012819,  -1,  95,  1.30,  15,  3
2015012820,  -1,  94,  0.80,  17,  2
2015012821,  1,  95,  0.30,  20,  6
2015012822,  1,  94,  0.00,  19,  5
2015012900,  1,  96,  0.00,  345,  4
2015012901,  -1,  95,  0.00,  347,  1
2015012902,  -1,  95,  0.00,  343,  2
2015012903,  -1,  95,  0.00,  339,  1
2015012904,  -1,  95,  0.00,  345,  2
2015012905,  -1,  95,  0.00,  353,  1
2015012906,  1,  96,  0.80,  353,  4
2015012907,  -1,  94,  1.00,  336,  2
2015012908,  -2,  95,  1.00,  340,  3
2015012909,  0,  96,  0.50,  325,  4
2015012910,  -2,  95,  0.60,  344,  2
2015012911,  1,  96,  0.30,  350,  4
2015012912,  1,  95,  0.00,  354,  4
2015012913,  -1,  91,  0.00,  345,  2
2015012914,  1,  91,  0.80,  352,  4
2015012915,  -1,  88,  0.00,  358,  3
2015012916,  -1,  88,  0.00,  355,  1
2015012917,  1,  88,  0.00,  335,  2
2015012918,  -1,  88,  0.00,  328,  0
2015012919,  -1,  92,  0.00,  301,  0
2015012920,  -1,  92,  0.00,  287,  0
2015012921,  1,  95,  0.00,  291,  0
2015012922,  -1,  93,  0.00,  224,  0
2015013000,  -3,  95,  0.00,  318,  0
2015013001,  -1,  98,  0.00,  0,  0
2015013002,  -1,  98,  0.00,  328,  0
2015013003,  -1,  98,  0.00,  244,  0
2015013004,  -4,  96,  0.00,  266,  0
2015013005,  -2,  98,  0.00,  312,  0
2015013006,  -2,  99,  0.00,  242,  0
2015013007,  -1,  99,  0.00,  290,  2
2015013008,  -1,  98,  0.00,  317,  2
2015013009,  0,  98,  0.00,  359,  2
2015013010,  -1,  91,  0.00,  34,  0
2015013011,  0,  79,  0.00,  47,  2
2015013012,  2,  77,  0.00,  31,  6
2015013013,  1,  75,  0.00,  18,  3
2015013014,  3,  77,  0.00,  34,  4
2015013015,  1,  75,  0.00,  29,  2
2015013016,  2,  80,  0.00,  31,  4
2015013017,  2,  82,  0.00,  54,  3
2015013018,  0,  79,  0.00,  37,  1
2015013019,  0,  77,  0.00,  27,  1
2015013020,  0,  78,  0.00,  27,  4
2015013021,  0,  78,  0.00,  42,  2
2015013022,  0,  77,  0.00,  37,  3
2015020100,  0,  69,  0.00,  20,  1
2015020101,  2,  75,  0.00,  10,  3
2015020102,  0,  79,  0.00,  345,  0
2015020103,  -1,  81,  0.00,  346,  0
2015020104,  -1,  82,  0.00,  0,  0
2015020105,  1,  89,  0.00,  358,  0
2015020106,  1,  96,  2.00,  326,  2
2015020107,  1,  97,  1.70,  358,  2
2015020108,  -1,  96,  0.20,  32,  0
2015020109,  -1,  96,  0.30,  287,  0
2015020110,  -1,  92,  0.00,  308,  0
2015020111,  2,  90,  0.00,  14,  2
2015020115,  2,  88,  0.00,  60,  0
2015020116,  2,  89,  0.00,  65,  0
2015020117,  3,  89,  0.00,  11,  0
2015020118,  0,  87,  0.00,  48,  0
2015020119,  2,  94,  0.00,  9,  0
2015020120,  0,  92,  0.00,  112,  0
2015020121,  0,  93,  0.00,  107,  0
2015020200,  -1,  94,  0.00,  344,  0
2015020201,  2,  97,  0.00,  334,  0
2015020203,  -1,  95,  0.00,  1,  0
2015020204,  2,  98,  0.00,  35,  0
2015020205,  2,  98,  0.00,  27,  0
2015020206,  0,  95,  0.00,  30,  0
2015020207,  2,  96,  0.00,  202,  0
2015020208,  2,  95,  0.00,  48,  2
2015020209,  1,  91,  0.00,  48,  0
2015020210,  3,  88,  0.00,  107,  2
2015020211,  1,  85,  0.00,  180,  0
2015020213,  4,  84,  0.00,  139,  3
2015020214,  4,  86,  0.00,  58,  0
2015020215,  4,  81,  0.00,  160,  2
2015020216,  2,  82,  0.00,  18,  0
2015020217,  4,  84,  0.00,  27,  3
2015020218,  2,  83,  0.00,  29,  0
2015020219,  3,  89,  0.00,  29,  3
2015020220,  1,  93,  0.00,  51,  1
2015020221,  3,  96,  0.00,  1,  0
2015020222,  1,  95,  0.00,  356,  0
2015020300,  1,  90,  0.00,  338,  0
2015020301,  1,  87,  0.00,  355,  1
2015020302,  3,  87,  0.00,  343,  3
2015020303,  1,  85,  0.00,  349,  0
2015020304,  1,  85,  0.00,  328,  0
2015020305,  1,  88,  0.00,  317,  0
2015020306,  1,  89,  0.00,  330,  0
2015020307,  1,  88,  0.00,  321,  0
2015020308,  1,  86,  0.00,  318,  0
2015020309,  1,  84,  0.00,  1,  1
2015020310,  1,  81,  0.00,  17,  1
2015020311,  4,  81,  0.00,  358,  3
2015020312,  4,  77,  0.00,  359,  3
2015020313,  5,  75,  0.00,  352,  4
2015020314,  3,  70,  0.00,  40,  0
2015020315,  4,  68,  0.00,  3,  1
2015020316,  4,  66,  0.00,  14,  0
2015020317,  3,  67,  0.00,  4,  0
2015020318,  3,  70,  0.00,  23,  0
2015020319,  3,  79,  0.00,  322,  0
2015020320,  5,  78,  0.00,  296,  2
2015020321,  2,  82,  0.00,  280,  0
2015020322,  1,  93,  0.00,  293,  0
2015020400,  0,  97,  0.00,  254,  0
2015020401,  -3,  95,  0.00,  248,  0
2015020402,  -1,  98,  0.00,  0,  0
2015020403,  -1,  98,  0.00,  0,  0
2015020404,  -1,  98,  0.00,  244,  0
2015020405,  -3,  97,  0.00,  200,  0
2015020406,  -2,  99,  0.00,  222,  0
2015020407,  -2,  99,  0.00,  289,  0
2015020408,  -3,  97,  0.00,  299,  0
2015020409,  -1,  97,  0.00,  312,  0
2015020410,  1,  96,  0.00,  15,  0
2015020411,  5,  81,  0.00,  315,  2
2015020412,  5,  59,  0.00,  292,  1
2015020413,  6,  57,  0.00,  262,  2
2015020414,  7,  52,  0.00,  283,  2
2015020415,  8,  49,  0.00,  322,  1
2015020416,  8,  50,  0.00,  12,  1
2015020417,  9,  54,  0.00,  7,  0
2015020418,  4,  72,  0.00,  295,  0
2015020419,  2,  85,  0.00,  0,  0
2015020420,  0,  92,  0.00,  150,  0
2015020421,  1,  95,  0.00,  54,  0
2015020422,  -1,  94,  0.00,  259,  0
2015020500,  0,  97,  0.00,  295,  0
2015020501,  -2,  96,  0.00,  262,  0
2015020502,  -3,  96,  0.00,  0,  0
2015020503,  -3,  96,  0.00,  0,  0
2015020504,  -4,  96,  0.00,  0,  0
2015020505,  -1,  99,  0.00,  286,  0
2015020506,  -4,  97,  0.00,  264,  0
2015020507,  -2,  99,  0.00,  240,  0
2015020508,  -4,  97,  0.00,  331,  0
2015020509,  -1,  97,  0.00,  14,  0
2015020510,  3,  78,  0.00,  3,  2
2015020511,  6,  50,  0.00,  20,  1
2015020512,  7,  34,  0.00,  34,  3
2015020514,  11,  31,  0.00,  69,  3
2015020515,  11,  32,  0.00,  71,  2
2015020516,  11,  30,  0.00,  79,  3
2015020517,  10,  33,  0.00,  13,  2
2015020518,  8,  51,  0.00,  336,  0
2015020519,  4,  78,  0.00,  340,  0
2015020520,  0,  80,  0.00,  284,  0
2015020521,  -1,  88,  0.00,  0,  0
2015020522,  -1,  92,  0.00,  121,  0
2015020600,  1,  90,  0.00,  275,  0
2015020601,  -1,  92,  0.00,  0,  0
2015020602,  0,  96,  0.00,  173,  0
2015020603,  -1,  96,  0.00,  146,  0
2015020604,  -3,  95,  0.00,  148,  0
2015020605,  -1,  98,  0.00,  305,  0
2015020606,  -2,  97,  0.00,  4,  0
2015020607,  -4,  96,  0.00,  356,  0
2015020608,  -1,  98,  0.00,  0,  0
2015020609,  1,  97,  0.00,  147,  1
2015020610,  5,  61,  0.00,  149,  2
2015020611,  9,  50,  0.00,  108,  4
2015020612,  9,  38,  0.00,  151,  1
2015020613,  11,  37,  0.00,  221,  4
2015020614,  10,  31,  0.00,  198,  2
2015020615,  12,  31,  0.00,  193,  4
2015020616,  12,  28,  0.00,  168,  3
2015020617,  10,  28,  0.00,  152,  1
2015020618,  7,  48,  0.00,  179,  0
2015020619,  3,  73,  0.00,  181,  0
2015020620,  3,  85,  0.00,  0,  0
2015020621,  2,  91,  0.00,  0,  0
2015020622,  1,  92,  0.00,  141,  0
2015020700,  1,  96,  0.00,  0,  0
2015020701,  -1,  95,  0.00,  225,  0
2015020702,  -2,  95,  0.00,  270,  0
2015020703,  0,  97,  0.00,  319,  0
2015020704,  -2,  96,  0.00,  34,  0
2015020705,  -2,  96,  0.00,  25,  0
2015020706,  1,  96,  0.00,  181,  2
2015020707,  0,  97,  0.00,  181,  0
2015020708,  1,  98,  0.00,  64,  0
2015020709,  4,  97,  0.00,  236,  0
2015020710,  6,  58,  0.00,  79,  0
2015020711,  7,  53,  0.00,  317,  0
2015020712,  9,  57,  0.00,  296,  2
2015020713,  7,  56,  0.00,  304,  1
2015020714,  8,  47,  0.00,  308,  1
2015020715,  12,  43,  0.00,  279,  3
2015020716,  10,  41,  0.00,  287,  0
2015020717,  12,  45,  0.00,  291,  3
2015020718,  7,  58,  0.00,  309,  0
2015020719,  5,  83,  0.00,  342,  0
2015020720,  2,  87,  0.00,  314,  0
2015020721,  3,  94,  0.00,  0,  0
2015020722,  0,  93,  0.00,  0,  0
2015020800,  6,  65,  0.00,  36,  6
2015020801,  2,  67,  0.00,  25,  0
2015020802,  0,  79,  0.00,  308,  0
2015020803,  1,  90,  0.00,  269,  0
2015020804,  0,  93,  0.00,  334,  2
2015020805,  -1,  89,  0.00,  300,  0
2015020806,  1,  90,  0.00,  296,  2
2015020807,  -2,  90,  0.00,  348,  0
2015020808,  1,  86,  0.00,  342,  2
2015020809,  3,  76,  0.00,  16,  2
2015020810,  5,  64,  0.00,  46,  5
2015020812,  8,  52,  0.00,  5,  5
2015020813,  9,  47,  0.00,  76,  5
2015020814,  10,  44,  0.00,  78,  2
2015020815,  11,  41,  0.00,  59,  3
2015020816,  9,  41,  0.00,  58,  2
2015020817,  8,  43,  0.00,  51,  3
2015020818,  6,  52,  0.00,  72,  0
2015020819,  2,  74,  0.00,  65,  0
2015020820,  2,  72,  0.00,  17,  2
2015020821,  4,  73,  0.00,  50,  2
2015020822,  5,  50,  0.00,  67,  5
2015020900,  4,  56,  0.00,  52,  3
2015020901,  4,  56,  0.00,  30,  3
2015020902,  4,  61,  0.00,  39,  2
2015020903,  3,  63,  0.00,  42,  3
2015020904,  3,  64,  0.00,  35,  2
2015020905,  2,  79,  0.00,  53,  0
2015020906,  1,  85,  0.00,  56,  0
2015020907,  1,  87,  0.00,  0,  2
2015020908,  2,  77,  0.00,  56,  2
2015020909,  4,  67,  0.00,  153,  0
2015020910,  5,  40,  0.00,  93,  2
2015020911,  8,  38,  0.00,  121,  3
2015020912,  9,  38,  0.00,  115,  4
2015020913,  10,  32,  0.00,  145,  4
2015020914,  9,  29,  0.00,  162,  2
2015020915,  11,  30,  0.00,  186,  2
2015020916,  11,  31,  0.00,  156,  3
2015020917,  9,  31,  0.00,  142,  1
2015020918,  7,  47,  0.00,  72,  0
2015020919,  3,  64,  0.00,  43,  0
2015020920,  1,  77,  0.00,  84,  0
2015020921,  2,  85,  0.00,  182,  0
2015020922,  -1,  87,  0.00,  250,  0
2015021000,  -1,  91,  0.00,  145,  0
2015021001,  0,  95,  0.00,  0,  0
2015021002,  0,  96,  0.00,  0,  0
2015021003,  -1,  96,  0.00,  40,  0
2015021004,  -1,  95,  0.00,  158,  0
2015021005,  2,  96,  0.00,  104,  2
2015021006,  2,  74,  0.00,  176,  0
2015021007,  3,  82,  0.00,  139,  2
2015021008,  3,  60,  0.00,  108,  0
2015021009,  6,  58,  0.00,  118,  3
2015021010,  7,  47,  0.00,  142,  3
2015021011,  7,  41,  0.00,  181,  1
2015021012,  10,  43,  0.00,  168,  3
2015021013,  11,  39,  0.00,  223,  3
2015021014,  10,  35,  0.00,  196,  2
2015021015,  11,  28,  0.00,  238,  3
2015021016,  13,  30,  0.00,  257,  4
2015021017,  10,  34,  0.00,  222,  1
2015021018,  11,  42,  0.00,  228,  5
2015021019,  6,  59,  0.00,  209,  0
2015021020,  5,  78,  0.00,  192,  0
2015021021,  3,  83,  0.00,  220,  0
2015021022,  9,  69,  0.00,  245,  4
2015021100,  6,  70,  0.00,  230,  0
2015021101,  6,  77,  0.00,  223,  3
2015021102,  7,  70,  0.00,  252,  2
2015021103,  5,  66,  0.00,  232,  0
2015021104,  5,  67,  0.00,  233,  1
2015021105,  4,  71,  0.00,  221,  1
2015021106,  1,  85,  0.00,  165,  0
2015021107,  -1,  92,  0.00,  163,  0
2015021108,  3,  98,  0.00,  187,  3
2015021109,  7,  81,  0.00,  187,  4
2015021110,  7,  68,  0.00,  236,  2
2015021111,  8,  61,  0.00,  232,  3
2015021112,  13,  56,  0.00,  264,  5
2015021113,  12,  51,  0.00,  241,  3
2015021114,  14,  44,  0.00,  232,  3
2015021115,  17,  43,  0.00,  253,  6
2015021116,  17,  47,  0.00,  228,  5
2015021117,  16,  48,  0.00,  254,  3
2015021118,  12,  55,  0.00,  208,  1
2015021119,  11,  73,  0.00,  171,  2
2015021120,  8,  87,  0.00,  183,  2
2015021121,  7,  83,  0.00,  227,  2
2015021122,  12,  65,  0.00,  231,  3
2015021200,  4,  87,  0.00,  58,  0
2015021201,  2,  93,  0.00,  86,  0
2015021202,  3,  97,  0.00,  217,  0
2015021203,  1,  95,  0.00,  141,  0
2015021204,  0,  96,  0.00,  76,  0
2015021205,  -1,  96,  0.00,  0,  0
2015021206,  -1,  97,  0.00,  189,  0
2015021207,  -1,  97,  0.00,  117,  0
2015021208,  0,  98,  0.00,  18,  0
2015021209,  5,  98,  0.00,  198,  0
2015021210,  10,  66,  0.00,  117,  1
2015021211,  13,  49,  0.00,  129,  1
2015021212,  15,  39,  0.00,  166,  3
2015021213,  16,  37,  0.00,  215,  3
2015021214,  18,  40,  0.00,  178,  5
2015021215,  17,  41,  0.00,  177,  1
2015021216,  18,  38,  0.00,  223,  2
2015021217,  17,  38,  0.00,  243,  1
2015021218,  16,  50,  0.00,  255,  0
2015021219,  9,  72,  0.00,  140,  0
2015021220,  9,  82,  0.00,  146,  0
2015021221,  5,  89,  0.00,  28,  0
2015021222,  4,  90,  0.00,  999999,  0
2015021300,  5,  96,  0.00,  50,  0
2015021301,  4,  96,  0.00,  62,  0
2015021302,  4,  97,  0.00,  999999,  0
2015021303,  1,  96,  0.00,  999999,  0
2015021304,  3,  98,  0.00,  24,  0
2015021305,  3,  98,  0.00,  62,  0
2015021306,  3,  99,  0.00,  35,  0
2015021308,  4,  99,  0.00,  33,  0
2015021309,  6,  97,  0.00,  66,  0
2015021310,  12,  56,  0.00,  61,  2
2015021311,  14,  49,  0.00,  58,  3
2015021312,  14,  47,  0.00,  78,  3
2015021314,  19,  40,  0.00,  129,  4
2015021315,  18,  35,  0.00,  101,  0
2015021316,  18,  35,  0.00,  117,  1
2015021317,  19,  44,  0.00,  51,  2
2015021318,  16,  60,  0.00,  44,  2
2015021319,  11,  75,  0.00,  45,  0
2015021320,  7,  82,  0.00,  85,  0
2015021321,  8,  89,  0.00,  999999,  0
2015021322,  7,  92,  0.00,  999999,  0
2015021400,  5,  92,  0.00,  75,  0
2015021401,  4,  93,  0.00,  80,  0
2015021402,  6,  96,  0.00,  119,  3
2015021403,  10,  62,  0.00,  127,  2
2015021404,  12,  65,  0.00,  124,  3
2015021405,  12,  66,  0.00,  139,  3
2015021406,  12,  65,  0.00,  128,  3
2015021407,  9,  63,  0.00,  133,  2
2015021408,  13,  60,  0.00,  130,  5
2015021409,  13,  57,  0.00,  130,  4
2015021410,  13,  59,  0.00,  137,  2
2015021411,  14,  54,  0.00,  159,  4
2015021412,  12,  57,  0.00,  163,  1
2015021413,  13,  76,  0.00,  136,  3
2015021414,  11,  80,  0.00,  135,  1
2015021415,  10,  84,  0.00,  120,  2
2015021416,  10,  87,  0.00,  112,  3
2015021417,  12,  93,  0.50,  95,  3
2015021418,  12,  92,  0.00,  125,  3
2015021419,  10,  90,  0.00,  118,  3
2015021420,  10,  88,  0.00,  132,  2
2015021421,  10,  83,  0.00,  130,  4
2015021422,  12,  91,  0.00,  138,  4
2015021500,  11,  96,  0.50,  141,  5
2015021501,  11,  97,  0.80,  129,  4
2015021502,  10,  95,  0.10,  133,  2
2015021503,  10,  95,  0.00,  143,  1
2015021504,  10,  94,  0.00,  101,  0
2015021505,  12,  96,  0.00,  169,  0
2015021506,  10,  95,  0.00,  279,  0
2015021507,  12,  98,  0.10,  159,  2
2015021508,  10,  96,  0.00,  295,  0
2015021509,  10,  95,  0.00,  296,  0
2015021510,  10,  95,  0.00,  304,  0
2015021511,  11,  95,  0.00,  113,  0
2015021512,  11,  93,  0.00,  28,  0
2015021513,  12,  90,  0.00,  304,  1
2015021514,  15,  91,  0.00,  312,  3
2015021515,  17,  78,  0.00,  325,  3
2015021516,  17,  74,  0.00,  17,  3
2015021517,  16,  76,  0.00,  27,  2
2015021518,  15,  87,  0.00,  92,  0
2015021519,  12,  93,  0.00,  999999,  0
2015021520,  10,  96,  0.00,  999999,  0
2015021521,  7,  96,  0.00,  151,  0
2015021522,  7,  96,  0.00,  231,  0
2015021600,  5,  97,  0.00,  5,  0
2015021601,  8,  99,  0.00,  234,  0
2015021602,  6,  97,  0.00,  999999,  0
2015021603,  6,  97,  0.00,  146,  0
2015021604,  8,  100,  0.00,  309,  0
2015021605,  6,  98,  0.00,  218,  0
2015021606,  7,  98,  0.00,  999999,  0
2015021607,  6,  98,  0.00,  82,  0
2015021608,  6,  98,  0.00,  296,  0
2015021609,  9,  100,  0.00,  249,  2
2015021610,  9,  98,  0.00,  36,  0
2015021611,  13,  96,  0.00,  3,  2
2015021612,  16,  69,  0.00,  31,  3
2015021613,  15,  46,  0.00,  311,  1
2015021614,  17,  46,  0.00,  331,  2
2015021615,  14,  49,  0.00,  49,  0
2015021616,  16,  49,  0.00,  29,  2
2015021617,  16,  61,  0.00,  999999,  0
2015021618,  12,  67,  0.00,  225,  0
2015021619,  13,  77,  0.00,  323,  2
2015021620,  10,  82,  0.00,  222,  0
2015021621,  9,  85,  0.00,  357,  0
2015021700,  7,  94,  0.00,  290,  0
2015021701,  9,  96,  0.00,  294,  0
2015021702,  8,  97,  0.00,  999999,  0
2015021703,  7,  97,  0.00,  162,  2
2015021704,  6,  98,  0.00,  999999,  0
2015021705,  5,  98,  0.00,  293,  0
2015021706,  3,  97,  0.00,  169,  0
2015021707,  4,  99,  0.00,  159,  0
2015021708,  5,  99,  0.00,  999999,  0
2015021709,  10,  99,  0.00,  999999,  0
2015021710,  14,  66,  0.00,  101,  2
2015021713,  19,  40,  0.00,  100,  3
2015021714,  20,  31,  0.00,  124,  2
2015021715,  21,  29,  0.00,  95,  3
2015021716,  21,  29,  0.00,  95,  2
2015021717,  18,  32,  0.00,  135,  2
2015021719,  14,  66,  0.00,  90,  2
2015021720,  9,  82,  0.00,  194,  0
2015021721,  10,  91,  0.00,  72,  0
2015021722,  7,  91,  0.00,  43,  0
2015021800,  13,  60,  0.00,  88,  0
2015021801,  15,  61,  0.00,  84,  3
2015021802,  15,  61,  0.00,  57,  3
2015021803,  15,  57,  0.00,  76,  4
2015021804,  11,  67,  0.00,  27,  0
2015021805,  11,  69,  0.00,  48,  1
2015021806,  11,  68,  0.00,  25,  0
2015021808,  12,  71,  0.00,  35,  2
2015021809,  13,  66,  0.00,  33,  4
2015021810,  12,  59,  0.00,  53,  4
2015021811,  15,  56,  0.00,  64,  7
2015021812,  14,  59,  0.00,  31,  4
2015021813,  13,  58,  0.00,  46,  4
2015021814,  14,  60,  0.00,  51,  5
2015021815,  13,  78,  0.20,  76,  0
2015021816,  12,  56,  0.10,  32,  3
2015021817,  12,  53,  0.00,  32,  4
2015021818,  13,  52,  0.00,  26,  6
2015021819,  11,  54,  0.00,  46,  2
2015021820,  11,  53,  0.00,  48,  0
2015021821,  12,  56,  0.00,  59,  4
2015021822,  10,  57,  0.00,  47,  3
2015021900,  11,  60,  0.00,  21,  5
2015021901,  8,  61,  0.00,  38,  3
2015021902,  10,  64,  0.00,  29,  2
2015021903,  8,  61,  0.00,  18,  1
2015021904,  8,  59,  0.00,  58,  0
2015021905,  10,  63,  0.00,  25,  5
2015021906,  10,  66,  0.00,  31,  3
2015021907,  8,  65,  0.00,  27,  2
2015021908,  9,  73,  0.00,  36,  4
2015021909,  9,  60,  0.00,  52,  1
2015021910,  11,  59,  0.00,  45,  4
2015021911,  12,  59,  0.00,  35,  5
2015021912,  11,  61,  0.00,  44,  4
2015021913,  9,  66,  0.00,  35,  2
2015021914,  10,  83,  0.40,  23,  2
2015021915,  6,  91,  2.40,  13,  3
2015021916,  8,  95,  1.30,  347,  3
2015021917,  5,  94,  0.40,  346,  2
2015021918,  7,  97,  0.60,  350,  5
2015021919,  6,  96,  0.20,  28,  4
2015021920,  6,  96,  0.00,  35,  5
2015021921,  6,  97,  0.00,  25,  5
2015021922,  6,  97,  0.00,  24,  4
2015022000,  4,  94,  0.30,  32,  2
2015022001,  4,  95,  0.00,  8,  3
2015022002,  4,  96,  4.10,  335,  2
2015022003,  4,  96,  4.30,  40,  2
2015022004,  4,  96,  0.70,  298,  2
2015022005,  6,  98,  0.00,  310,  3
2015022006,  4,  96,  0.00,  302,  3
2015022007,  4,  96,  0.40,  302,  2
2015022008,  6,  98,  0.10,  328,  3
2015022009,  4,  96,  0.00,  1,  1
2015022010,  6,  96,  0.00,  319,  3
2015022011,  4,  94,  0.00,  339,  2
2015022014,  5,  95,  0.80,  323,  1
2015022015,  7,  97,  0.20,  343,  4
2015022016,  7,  97,  1.50,  344,  4
2015022017,  7,  97,  1.10,  341,  6
2015022018,  5,  95,  0.90,  333,  4
2015022019,  4,  95,  2.10,  348,  2
2015022020,  4,  95,  1.40,  337,  2
2015022021,  6,  97,  0.50,  357,  6
2015022022,  4,  93,  0.00,  330,  1
2015022100,  6,  93,  0.10,  339,  4
2015022101,  6,  90,  0.00,  343,  4
2015022102,  4,  89,  0.00,  331,  2
2015022103,  6,  91,  0.00,  323,  3
2015022104,  5,  91,  0.00,  324,  5
2015022105,  3,  92,  0.00,  325,  1
2015022106,  4,  95,  0.00,  353,  2
2015022107,  3,  97,  0.00,  44,  2
2015022108,  4,  97,  0.00,  40,  3
2015022109,  6,  85,  0.00,  46,  3
2015022110,  8,  76,  0.00,  255,  0
2015022111,  10,  67,  0.00,  349,  3
2015022113,  11,  69,  0.00,  311,  5
2015022114,  10,  65,  0.00,  317,  2
2015022115,  10,  61,  0.00,  27,  3
2015022116,  10,  61,  0.00,  9,  1
2015022117,  10,  61,  0.00,  349,  1
2015022118,  11,  70,  0.00,  126,  0
2015022119,  6,  86,  0.00,  161,  0
2015022120,  7,  94,  0.00,  275,  0
2015022121,  6,  96,  0.00,  192,  0
2015022200,  5,  97,  0.00,  999999,  0
2015022201,  7,  99,  0.00,  273,  0
2015022202,  5,  96,  0.00,  999999,  0
2015022203,  5,  96,  0.00,  93,  0
2015022205,  7,  98,  0.00,  189,  0
2015022207,  3,  96,  0.00,  999999,  0
2015022209,  8,  91,  0.00,  353,  1
2015022210,  9,  69,  0.00,  10,  4
2015022211,  12,  62,  0.00,  34,  5
2015022212,  10,  62,  0.00,  5,  4
2015022213,  10,  65,  0.00,  343,  4
2015022214,  9,  68,  0.00,  4,  2
2015022215,  8,  74,  0.00,  29,  4
2015022216,  8,  91,  0.40,  26,  3
2015022217,  8,  89,  1.00,  26,  5
2015022218,  7,  92,  0.70,  18,  2
2015022219,  7,  94,  1.70,  351,  2
2015022220,  5,  92,  1.20,  6,  2
2015022221,  7,  96,  0.70,  336,  2
2015022222,  7,  97,  0.40,  358,  2
2015022300,  7,  97,  0.80,  321,  2
2015022301,  5,  95,  0.00,  312,  0
2015022302,  7,  98,  0.00,  347,  0
2015022303,  5,  96,  0.00,  87,  0
2015022304,  7,  97,  0.00,  8,  0
2015022307,  5,  95,  0.00,  359,  1
2015022308,  7,  96,  0.00,  36,  4
2015022309,  6,  91,  0.00,  30,  3
2015022310,  9,  89,  0.00,  72,  4
2015022311,  7,  83,  0.00,  21,  1
2015022313,  10,  82,  0.00,  19,  3
2015022314,  9,  76,  0.00,  31,  0
2015022315,  11,  80,  0.00,  2,  3
2015022316,  8,  80,  0.00,  8,  2
2015022317,  8,  81,  0.00,  357,  1
2015022318,  10,  86,  0.00,  351,  2
2015022319,  7,  92,  0.30,  328,  0
2015022320,  7,  93,  0.00,  999999,  0
2015022321,  9,  97,  0.90,  999999,  0
2015022322,  7,  96,  0.10,  278,  0
2015022400,  6,  96,  0.00,  286,  0
2015022401,  6,  96,  0.00,  289,  0
2015022402,  6,  96,  0.00,  338,  0
2015022403,  8,  97,  0.00,  999999,  0
2015022404,  8,  97,  0.00,  252,  0
2015022405,  5,  96,  0.00,  330,  0
2015022406,  5,  95,  0.00,  351,  0
2015022407,  7,  96,  0.00,  284,  2
2015022408,  5,  95,  0.00,  343,  0
2015022409,  6,  94,  0.00,  51,  1
2015022410,  8,  87,  0.00,  107,  0
2015022411,  9,  84,  0.00,  190,  2
2015022412,  12,  79,  0.00,  189,  3
2015022413,  12,  78,  0.00,  179,  3
2015022414,  10,  77,  0.00,  163,  0
2015022415,  9,  78,  0.00,  156,  0
2015022416,  9,  80,  0.00,  113,  0
2015022417,  11,  91,  0.20,  18,  0
2015022418,  11,  92,  0.10,  333,  3
2015022419,  10,  96,  0.30,  2,  3
2015022420,  10,  97,  0.20,  33,  2
2015022421,  8,  95,  0.10,  25,  0
2015022422,  8,  95,  0.10,  143,  0
2015022500,  10,  98,  0.10,  337,  2
2015022501,  10,  98,  0.00,  340,  2
2015022502,  8,  96,  0.10,  335,  0
2015022503,  10,  98,  0.10,  5,  2
2015022504,  10,  98,  0.00,  40,  4
2015022505,  10,  97,  0.10,  266,  2
2015022506,  8,  96,  0.50,  318,  2
2015022507,  7,  96,  0.80,  23,  1
